x,y,u1,u2,p
0.025,0.925,-0.0530069,0.277034,-2.19549
0.025,0.9375,-0.0508494,0.253128,-3.28472
0.025,0.95,-0.0486919,0.229223,-4.37395
0.025,0.9625,0.0101104,0.187143,-4.25687
0.025,0.975,0.15465,0.15465,-4.13979
0.025,0.9875,0.452325,0.0773248,-5.40673
0.025,1,1,-1.6012e-31,-6.67366
0.0375,0,6.88074e-20,-4.50797e-20,-0.0355801
0.0375,0.0125,5.99422e-05,-3.69492e-05,-0.0350538
0.0375,0.025,4.14449e-05,-1.78632e-05,-0.0345276
0.0375,0.0375,-5.54918e-05,5.72579e-05,-0.0340013
0.0375,0.05,-0.000122993,9.00021e-05,-0.0334834
0.0375,0.0625,-0.000266499,0.000224575,-0.0321848
0.0375,0.075,-0.000414909,0.000467366,-0.0308863
0.0375,0.0875,-0.000568221,0.000818376,-0.0295877
0.0375,0.1,-0.000673181,0.00117211,-0.0275761
0.0375,0.1125,-0.00083359,0.00166147,-0.026226
0.0375,0.125,-0.000985873,0.00225631,-0.0248758
0.0375,0.1375,-0.00113003,0.00295661,-0.0235256
0.0375,0.15,-0.00122332,0.00368497,-0.0213101
0.0375,0.1625,-0.00136976,0.00451408,-0.02032
0.0375,0.175,-0.00150967,0.00544309,-0.0193298
0.0375,0.1875,-0.00164304,0.00647199,-0.0183397
0.0375,0.2,-0.00172799,0.00754789,-0.0165288
0.0375,0.2125,-0.00186337,0.00869255,-0.0162282
0.0375,0.225,-0.00199558,0.00993339,-0.0159275
0.0375,0.2375,-0.00212462,0.0112704,-0.0156268
0.0375,0.25,-0.00220595,0.012671,-0.0145324
0.0375,0.2625,-0.00233826,0.0141183,-0.0151848
0.0375,0.275,-0.00247054,0.0156625,-0.0158371
0.0375,0.2875,-0.00260278,0.0173037,-0.0164894
0.0375,0.3,-0.00268599,0.0190256,-0.0163416
0.0375,0.3125,-0.00282335,0.020779,-0.0182056
0.0375,0.325,-0.00296298,0.0226344,-0.0200696
0.0375,0.3375,-0.00310487,0.0245918,-0.0219336
0.0375,0.35,-0.00319456,0.02665,-0.0229556
0.0375,0.3625,-0.00334377,0.0287281,-0.0263318
0.0375,0.375,-0.00349683,0.0309166,-0.029708
0.0375,0.3875,-0.00365374,0.0332155,-0.0330842
0.0375,0.4,-0.00375374,0.0356412,-0.0355458
0.0375,0.4125,-0.0039207,0.0380748,-0.0408146
0.0375,0.425,-0.00409269,0.0406302,-0.0460835
0.0375,0.4375,-0.0042697,0.0433073,-0.0513523
0.0375,0.45,-0.00438378,0.0461453,-0.055607
0.0375,0.4625,-0.00457457,0.0489766,-0.0632728
0.0375,0.475,-0.00477157,0.0519435,-0.0709385
0.0375,0.4875,-0.00497479,0.0550459,-0.0786043
0.0375,0.5,-0.00510772,0.0583567,-0.0851276
0.0375,0.5125,-0.00533039,0.0616398,-0.0958791
0.0375,0.525,-0.00556108,0.0650757,-0.106631
0.0375,0.5375,-0.00579979,0.0686643,-0.117382
0.0375,0.55,-0.00595901,0.072529,-0.12683
0.0375,0.5625,-0.00622595,0.0763351,-0.141647
0.0375,0.575,-0.0065042,0.080316,-0.156464
0.0375,0.5875,-0.00679375,0.0844718,-0.171281
0.0375,0.6,-0.00699148,0.0890076,-0.184556
0.0375,0.6125,-0.00732678,0.093438,-0.204922
0.0375,0.625,-0.00767854,0.0980701,-0.225288
0.0375,0.6375,-0.00804676,0.102904,-0.245654
0.0375,0.65,-0.00831101,0.108283,-0.264143
0.0375,0.6625,-0.00876017,0.113485,-0.292266
0.0375,0.675,-0.00923558,0.118933,-0.32039
0.0375,0.6875,-0.00973724,0.124626,-0.348513
0.0375,0.7,-0.0101064,0.131147,-0.374631
0.0375,0.7125,-0.0107142,0.137345,-0.414794
0.0375,0.725,-0.0113555,0.143832,-0.454958
0.0375,0.7375,-0.0120302,0.150608,-0.495121
0.0375,0.75,-0.0125587,0.158844,-0.530831
0.0375,0.7625,-0.0136686,0.166573,-0.591217
0.0375,0.775,-0.0147529,0.174416,-0.651603
0.0375,0.7875,-0.0158116,0.182374,-0.711989
0.0375,0.8,-0.0170261,0.192606,-0.771521
0.0375,0.8125,-0.0186165,0.201894,-0.857193
0.0375,0.825,-0.0201183,0.211846,-0.942865
0.0375,0.8375,-0.0215314,0.222462,-1.02854
0.0375,0.85,-0.0220248,0.23822,-1.12846
0.0375,0.8625,-0.0225971,0.250112,-1.32197
0.0375,0.875,-0.020995,0.258858,-1.51548
0.0375,0.8875,-0.0172186,0.264458,-1.709
0.0375,0.9,-0.0177878,0.284869,-1.76985
0.0375,0.9125,-0.0334702,0.307007,-2.0521
0.0375,0.925,-0.0360873,0.311581,-2.33436
0.0375,0.9375,-0.0256391,0.298589,-2.61661
0.0375,0.95,-0.0224029,0.262731,-3.70584
0.0375,0.9625,0.0629904,0.204229,-3.58876
0.0375,0.975,0.23412,0.155315,-3.47168
0.0375,0.9875,0.490987,0.115987,-3.3546
0.0375,1,1,-1.22738e-31,-4.62154
0.05,0,9.64102e-36,5.97626e-34,-0.03611
0.05,0.0125,4.86922e-05,-1.42436e-05,-0.0355838
0.05,0.025,1.89449e-05,2.7548e-05,-0.0350575
0.05,0.0375,-8.92417e-05,0.000125375,-0.0345313
0.05,0.05,-0.000275868,0.000279236,-0.0340051
0.05,0.0625,-0.000501784,0.000512835,-0.0327065
0.05,0.075,-0.000732604,0.000854651,-0.031408
0.05,0.0875,-0.000968326,0.00130469,-0.0301094
0.05,0.1,-0.00120895,0.00186294,-0.0288109
0.05,0.1125,-0.00145837,0.00253841,-0.0274607
0.05,0.125,-0.00169967,0.00331934,-0.0261105
0.05,0.1375,-0.00193284,0.00420575,-0.0247604
0.05,0.15,-0.00215789,0.00519762,-0.0234102
0.05,0.1625,-0.00238699,0.00630352,-0.0224201
0.05,0.175,-0.00260956,0.0075093,-0.0214299
0.05,0.1875,-0.0028256,0.00881499,-0.0204398
0.05,0.2,-0.00303511,0.0102206,-0.0194497
0.05,0.2125,-0.00324844,0.0117328,-0.019149
0.05,0.225,-0.0034586,0.0133412,-0.0188484
0.05,0.2375,-0.00366559,0.0150458,-0.0185477
0.05,0.25,-0.00386942,0.0168465,-0.0182471
0.05,0.2625,-0.00407917,0.0187513,-0.0188994
0.05,0.275,-0.00428889,0.0207531,-0.0195517
0.05,0.2875,-0.00449857,0.0228517,-0.0202041
0.05,0.3,-0.00470822,0.0250474,-0.0208564
0.05,0.3125,-0.00492667,0.0273502,-0.0227204
0.05,0.325,-0.00514738,0.029755,-0.0245844
0.05,0.3375,-0.00537036,0.0322617,-0.0264484
0.05,0.35,-0.0055956,0.0348705,-0.0283124
0.05,0.3625,-0.00583307,0.0375947,-0.0316885
0.05,0.375,-0.00607438,0.0404294,-0.0350647
0.05,0.3875,-0.00631954,0.0433745,-0.0384409
0.05,0.4,-0.00656854,0.0464301,-0.041817
0.05,0.4125,-0.006834,0.0496138,-0.0470858
0.05,0.425,-0.00710448,0.0529192,-0.0523547
0.05,0.4375,-0.00737998,0.0563464,-0.0576235
0.05,0.45,-0.00766051,0.0598953,-0.0628923
0.05,0.4625,-0.00796327,0.0635895,-0.070558
0.05,0.475,-0.00827223,0.0674192,-0.0782238
0.05,0.4875,-0.00858741,0.0713846,-0.0858896
0.05,0.5,-0.00890881,0.0754856,-0.0935553
0.05,0.5125,-0.00926112,0.0797546,-0.104307
0.05,0.525,-0.00962146,0.0841763,-0.115058
0.05,0.5375,-0.00998982,0.0887507,-0.12581
0.05,0.55,-0.0103662,0.0934779,-0.136561
0.05,0.5625,-0.0107876,0.0984043,-0.151378
0.05,0.575,-0.0112204,0.103506,-0.166195
0.05,0.5875,-0.0116644,0.108782,-0.181012
0.05,0.6,-0.0121198,0.114233,-0.195829
0.05,0.6125,-0.0126465,0.11993,-0.216195
0.05,0.625,-0.0131897,0.125828,-0.23656
0.05,0.6375,-0.0137493,0.131929,-0.256926
0.05,0.65,-0.0143255,0.138231,-0.277292
0.05,0.6625,-0.0150177,0.144851,-0.305415
0.05,0.675,-0.0157362,0.151716,-0.333539
0.05,0.6875,-0.0164809,0.158827,-0.361663
0.05,0.7,-0.0172519,0.166182,-0.389786
0.05,0.7125,-0.0182261,0.173978,-0.42995
0.05,0.725,-0.0192337,0.182063,-0.470113
0.05,0.7375,-0.0202749,0.190437,-0.510277
0.05,0.75,-0.0213496,0.1991,-0.55044
0.05,0.7625,-0.0229068,0.208443,-0.610827
0.05,0.775,-0.0244383,0.217899,-0.671213
0.05,0.7875,-0.0259442,0.22747,-0.731599
0.05,0.8,-0.0274246,0.237156,-0.791985
0.05,0.8125,-0.0293586,0.247741,-0.877658
0.05,0.825,-0.031204,0.25899,-0.96333
0.05,0.8375,-0.0329607,0.270903,-1.049
0.05,0.85,-0.0346287,0.28348,-1.13467
0.05,0.8625,-0.0380668,0.297717,-1.32818
0.05,0.875,-0.0393305,0.308808,-1.5217
0.05,0.8875,-0.0384199,0.316754,-1.71521
0.05,0.9,-0.035335,0.321553,-1.90872
0.05,0.9125,-0.0366885,0.328055,-2.19097
0.05,0.925,-0.0249767,0.316992,-2.47322
0.05,0.9375,-0.000199592,0.288363,-2.75548
0.05,0.95,0.0376429,0.24217,-3.03773
0.05,0.9625,0.149627,0.167247,-2.92065
0.05,0.975,0.347348,0.101911,-2.80357
0.05,0.9875,0.630806,0.046162,-2.68649
0.05,1,1,-3.69581e-32,-2.56942
0.0625,0,6.20679e-20,-3.77387e-20,-0.0380753
0.0625,0.0125,0.000107405,-3.21427e-05,-0.0368684
0.0625,0.025,-2.05961e-05,9.26644e-05,-0.0363422
0.0625,0.0375,-0.000227037,0.000273507,-0.0358159
0.0625,0.05,-0.000511917,0.000510384,-0.0352897
0.0625,0.0625,-0.000803432,0.000814763,-0.034058
0.0625,0.075,-0.00116275,0.00130841,-0.0327594
0.0625,0.0875,-0.00152696,0.00191027,-0.0314608
0.0625,0.1,-0.00189608,0.00262035,-0.0301623
0.0625,0.1125,-0.00224121,0.00344706,-0.0291913
0.0625,0.125,-0.00261056,0.00444549,-0.0278411
0.0625,0.1375,-0.00297179,0.0055494,-0.026491
0.0625,0.15,-0.00332489,0.00675878,-0.0251408
0.0625,0.1625,-0.00364715,0.00810435,-0.0246509
0.0625,0.175,-0.00399067,0.00959647,-0.0236608
0.0625,0.1875,-0.00432767,0.0111885,-0.0226707
0.0625,0.2,-0.00465813,0.0128804,-0.0216806
0.0625,0.2125,-0.00495685,0.0147231,-0.0219227
0.0625,0.225,-0.00528448,0.0166886,-0.0216221
0.0625,0.2375,-0.00560895,0.0187503,-0.0213214
0.0625,0.25,-0.00593024,0.0209082,-0.0210208
0.0625,0.2625,-0.00622184,0.0232335,-0.0222255
0.0625,0.275,-0.00655099,0.0256647,-0.0228779
0.0625,0.2875,-0.00688012,0.0281928,-0.0235302
0.0625,0.3,-0.0072092,0.0308179,-0.0241825
0.0625,0.3125,-0.0075112,0.0336326,-0.0266004
0.0625,0.325,-0.00785809,0.0365411,-0.0284643
0.0625,0.3375,-0.00820724,0.0395515,-0.0303283
0.0625,0.35,-0.00855865,0.042664,-0.0321923
0.0625,0.3625,-0.00888624,0.0459958,-0.0361173
0.0625,0.375,-0.0092642,0.0494103,-0.0394934
0.0625,0.3875,-0.00964601,0.0529353,-0.0428696
0.0625,0.4,-0.0100317,0.0565708,-0.0462458
0.0625,0.4125,-0.0103983,0.0604649,-0.0520449
0.0625,0.425,-0.0108188,0.0644276,-0.0573137
0.0625,0.4375,-0.0112444,0.068512,-0.0625825
0.0625,0.45,-0.011675,0.0727182,-0.0678513
0.0625,0.4625,-0.0120947,0.0772349,-0.0760002
0.0625,0.475,-0.0125698,0.0817982,-0.083666
0.0625,0.4875,-0.0130511,0.0864972,-0.0913317
0.0625,0.5,-0.0135386,0.0913318,-0.0989975
0.0625,0.5125,-0.0140297,0.0965468,-0.11013
