x,y,u1,u2,p
0.03,0.32,-0.00175901,0.0162162,-0.0207023
0.03,0.33,-0.00183502,0.0173971,-0.0221692
0.03,0.34,-0.00189413,0.0186326,-0.0229496
0.03,0.35,-0.00195324,0.0198681,-0.0237301
0.03,0.36,-0.00203212,0.0211321,-0.0263434
0.03,0.37,-0.00211487,0.0224708,-0.0289568
0.03,0.38,-0.00220149,0.0238841,-0.0315701
0.03,0.39,-0.0022693,0.0253648,-0.0334132
0.03,0.4,-0.0023371,0.0268456,-0.0352563
0.03,0.41,-0.00242804,0.0283555,-0.039329
0.03,0.42,-0.00252335,0.0299495,-0.0434017
0.03,0.43,-0.00262303,0.0316276,-0.0474743
0.03,0.44,-0.00270171,0.0333903,-0.0506735
0.03,0.45,-0.00278038,0.035153,-0.0538727
0.03,0.46,-0.00288639,0.0369454,-0.0598238
0.03,0.47,-0.00299715,0.0388327,-0.0657749
0.03,0.48,-0.00311264,0.0408147,-0.071726
0.03,0.49,-0.0032048,0.0429045,-0.0766818
0.03,0.5,-0.00329696,0.0449943,-0.0816376
0.03,0.51,-0.00342185,0.0471138,-0.0900398
0.03,0.52,-0.00355211,0.04934,-0.0984419
0.03,0.53,-0.00368774,0.051673,-0.106844
0.03,0.54,-0.00379749,0.0541465,-0.11411
0.03,0.55,-0.00390724,0.05662,-0.121376
0.03,0.56,-0.00405649,0.0591211,-0.133039
0.03,0.57,-0.00421257,0.0617434,-0.144702
0.03,0.58,-0.00437547,0.0644868,-0.156364
0.03,0.59,-0.00450979,0.0674205,-0.166698
0.03,0.6,-0.0046441,0.0703543,-0.177033
0.03,0.61,-0.00482987,0.0733132,-0.19317
0.03,0.62,-0.00502508,0.0764094,-0.209307
0.03,0.63,-0.00522972,0.0796429,-0.225444
0.03,0.64,-0.00540554,0.0831451,-0.239994
0.03,0.65,-0.00558137,0.0866473,-0.254544
0.03,0.66,-0.00583129,0.0901755,-0.276948
0.03,0.67,-0.00609624,0.0938668,-0.299352
